#Frame   Contacts_00016[native] Contacts_00016[nonnative]
       1                     52                         0
       2                     36                        14
       3                     40                        13
       4                     34                         7
       5                     32                        11
       6                     32                         3
       7                     36                        10
       8                     35                         7
       9                     34                         5
      10                     36                        10
      11                     37                         9
      12                     31                        19
      13                     32                        12
      14                     29                        11
      15                     31                         8
      16                     33                        13
      17                     35                        12
      18                     34                        15
      19                     31                         9
      20                     36                        19
      21                     39                        16
      22                     38                         9
      23                     36                         7
      24                     36                        13
      25                     40                        12
      26                     36                         7
      27                     32                        17
      28                     34                        15
      29                     32                        12
      30                     36                        14
      31                     33                        12
      32                     35                        16
      33                     33                         8
      34                     38                        12
      35                     37                         9
      36                     32                        15
      37                     37                         5
      38                     33                        10
      39                     34                        13
      40                     34                        14
      41                     34                        13
      42                     34                        13
      43                     35                        15
      44                     35                         7
      45                     39                        14
      46                     40                        10
      47                     34                        16
      48                     39                         7
      49                     37                         7
      50                     38                        18
      51                     46                        18
      52                     40                        13
      53                     36                        15
      54                     42                        11
      55                     40                        11
      56                     35                        12
      57                     35                        14
      58                     38                        12
      59                     35                        16
      60                     34                        11
      61                     41                        15
      62                     36                        11
      63                     37                        13
      64                     41                        14
      65                     36                        18
      66                     37                        14
      67                     35                         9
      68                     35                        18
      69                     36                        14
      70                     34                        16
      71                     39                        14
      72                     36                        17
      73                     37                        15
      74                     36                        15
      75                     37                        10
      76                     38                        16
      77                     34                        14
      78                     37                        19
      79                     37                        17
      80                     34                        12
      81                     33                        15
      82                     37                        18
      83                     32                        17
      84                     29                         9
      85                     32                        18
      86                     27                        11
      87                     36                        14
      88                     29                        20
      89                     33                         5
      90                     30                        11
      91                     41                         5
      92                     38                        10
      93                     37                         8
      94                     35                        18
      95                     32                        12
      96                     35                        13
      97                     33                        16
      98                     29                        18
      99                     30                        17
     100                     27                        17
     101                     32                        14
     102                     37                        19
     103                     36                        14
     104                     35                         4
     105                     33                         8
     106                     37                        20
     107                     32                        14
     108                     33                        14
     109                     31                        19
     110                     36                        22
     111                     33                        18
     112                     30                        14
     113                     38                        25
     114                     36                        19
     115                     33                        18
     116                     37                        14
     117                     34                        12
     118                     35                        12
     119                     32                        11
     120                     35                        17
     121                     30                        19
     122                     35                        14
     123                     33                        19
     124                     33                        16
     125                     32                        18
     126                     34                        15
     127                     30                        14
     128                     35                        21
     129                     30                        19
     130                     31                        18
     131                     32                        17
     132                     28                        13
     133                     31                        15
     134                     30                        12
     135                     36                        18
     136                     27                        20
     137                     36                        10
     138                     33                        15
     139                     32                        18
     140                     34                        17
     141                     34                        13
     142                     40                        11
     143                     30                        18
     144                     35                        21
     145                     31                        16
     146                     34                        22
     147                     34                        18
     148                     37                        16
     149                     32                        14
     150                     36                        18
     151                     32                        15
     152                     34                        17
     153                     34                        14
     154                     31                        16
     155                     29                        25
     156                     34                        17
     157                     29                        21
     158                     37                        20
     159                     35                        17
     160                     32                        14
     161                     30                        11
     162                     31                        10
     163                     32                        17
     164                     31                        25
     165                     34                        18
     166                     35                        18
     167                     36                        14
     168                     31                        18
     169                     33                        15
     170                     37                        18
     171                     33                         9
     172                     36                        12
     173                     33                        17
     174                     35                        16
     175                     40                        12
     176                     30                        16
     177                     32                        14
     178                     31                        10
     179                     32                        14
     180                     31                        18
     181                     33                        13
     182                     35                        27
     183                     32                        20
     184                     28                        18
     185                     27                        13
     186                     32                        17
     187                     36                        21
     188                     30                        14
     189                     30                        24
     190                     34                        24
     191                     36                        20
     192                     35                        19
     193                     35                        18
     194                     32                        14
     195                     28                        15
     196                     33                        17
     197                     33                        13
     198                     38                        12
     199                     28                        17
     200                     34                        19
     201                     29                        17
     202                     34                        16
     203                     38                        20
     204                     38                        16
     205                     36                        21
     206                     36                        15
     207                     39                        13
     208                     36                        20
     209                     33                        19
     210                     28                        18
     211                     35                        11
     212                     36                        12
     213                     32                        20
     214                     30                        19
     215                     37                        18
     216                     36                        14
     217                     33                        22
     218                     39                        19
     219                     38                        21
     220                     37                        17
     221                     38                        20
     222                     34                        19
     223                     33                        17
     224                     37                        21
     225                     39                        24
     226                     33                        16
     227                     34                        17
     228                     38                        20
     229                     34                        17
     230                     32                        20
     231                     31                        17
     232                     36                        18
     233                     35                        20
     234                     35                        19
     235                     37                        23
     236                     34                        17
     237                     37                        22
     238                     36                        13
     239                     36                         8
     240                     35                        20
     241                     33                        21
     242                     33                        23
     243                     27                        14
     244                     36                        13
     245                     32                        18
     246                     41                        19
     247                     36                        20
     248                     34                        12
     249                     41                        16
     250                     36                        23
     251                     35                        19
     252                     33                        16
     253                     34                        13
     254                     28                        12
     255                     35                        14
     256                     37                        15
     257                     37                        17
     258                     32                        13
     259                     35                        17
     260                     38                        10
     261                     37                        20
     262                     33                        16
