#Frame   Contacts_00012[native] Contacts_00012[nonnative]
       1                      0                         0
       2                      0                         0
       3                      0                         0
       4                      0                         2
       5                      0                         1
       6                      0                         1
       7                      0                         1
       8                      0                         1
       9                      0                         2
      10                      0                         0
      11                      0                         1
      12                      0                         0
      13                      0                         1
      14                      0                         1
      15                      0                         5
      16                      0                         2
      17                      0                         5
      18                      0                         3
      19                      0                         1
      20                      0                         4
      21                      0                         2
      22                      0                         1
      23                      0                         1
      24                      0                         1
      25                      0                         0
      26                      0                         2
      27                      0                         3
      28                      0                         4
      29                      0                         4
      30                      0                         2
      31                      0                         4
      32                      0                         1
      33                      0                         3
      34                      0                         5
      35                      0                         7
      36                      0                         7
      37                      0                         3
      38                      0                         3
      39                      0                         1
      40                      0                         1
      41                      0                         1
      42                      0                         0
      43                      0                         0
      44                      0                         3
      45                      0                         5
      46                      0                         6
      47                      0                         1
      48                      0                         1
      49                      0                         4
      50                      0                         4
      51                      0                         5
      52                      0                         1
      53                      0                         3
      54                      0                         0
      55                      0                         0
      56                      0                         1
      57                      0                         2
      58                      0                         1
      59                      0                         2
      60                      0                         1
      61                      0                         1
      62                      0                         2
      63                      0                         1
      64                      0                         4
      65                      0                         3
      66                      0                         4
      67                      0                         4
      68                      0                         4
      69                      0                         5
      70                      0                         0
      71                      0                         4
      72                      0                         3
      73                      0                         2
      74                      0                         3
      75                      0                         1
      76                      0                         1
      77                      0                         0
      78                      0                         0
      79                      0                         1
      80                      0                         1
      81                      0                         0
      82                      0                         1
      83                      0                         3
      84                      0                         3
      85                      0                         1
      86                      0                         3
      87                      0                         3
      88                      0                         0
      89                      0                         0
      90                      0                         1
      91                      0                         0
      92                      0                         0
      93                      0                         3
      94                      0                         3
      95                      0                         3
      96                      0                         1
      97                      0                         0
      98                      0                         0
      99                      0                         2
     100                      0                         1
     101                      0                         1
     102                      0                         2
     103                      0                         0
     104                      0                         1
     105                      0                         0
     106                      0                         4
     107                      0                         2
     108                      0                         0
     109                      0                         2
     110                      0                         4
     111                      0                         2
     112                      0                         1
     113                      0                         6
     114                      0                         3
     115                      0                         0
     116                      0                         2
     117                      0                         2
     118                      0                         5
     119                      0                         1
     120                      0                         3
     121                      0                         1
     122                      0                         0
     123                      0                         3
     124                      0                         4
     125                      0                         0
     126                      0                         0
     127                      0                         5
     128                      0                         1
     129                      0                         1
     130                      0                         4
     131                      0                         4
     132                      0                         2
     133                      0                         4
     134                      0                         1
     135                      0                         2
     136                      0                         1
     137                      0                         1
     138                      0                         4
     139                      0                         0
     140                      0                         1
     141                      0                         0
     142                      0                         1
     143                      0                         1
     144                      0                         0
     145                      0                         2
     146                      0                         0
     147                      0                         2
     148                      0                         2
     149                      0                         1
     150                      0                         1
     151                      0                         1
     152                      0                         1
     153                      0                         2
     154                      0                         3
     155                      0                         1
     156                      0                         1
     157                      0                         2
     158                      0                         2
     159                      0                         1
     160                      0                         1
     161                      0                         1
     162                      0                         1
