#Frame   Contacts_00016[native] Contacts_00016[nonnative]
       1                     39                         0
       2                     25                        24
       3                     31                        14
       4                     28                        18
       5                     26                        14
       6                     22                        19
       7                     29                        19
       8                     27                        16
       9                     28                        20
      10                     26                        20
      11                     28                        17
      12                     21                        21
      13                     30                        24
      14                     29                        21
      15                     26                        21
      16                     28                        14
      17                     27                         9
      18                     29                        17
      19                     27                        16
      20                     29                        13
      21                     29                        29
      22                     22                        20
      23                     29                        18
      24                     29                        22
      25                     28                        19
      26                     28                        19
      27                     28                        19
      28                     22                        15
      29                     30                        12
      30                     23                        20
      31                     29                        27
      32                     26                        16
      33                     25                        23
      34                     28                        24
      35                     28                        21
      36                     24                        23
      37                     23                        15
      38                     27                        32
      39                     26                        13
      40                     28                        14
      41                     26                        23
      42                     30                        19
      43                     30                        23
      44                     28                        23
      45                     23                        20
      46                     25                        18
      47                     31                        20
      48                     23                        19
      49                     25                         9
      50                     24                        14
      51                     25                        12
      52                     19                        12
      53                     22                        24
      54                     19                        24
      55                     22                        20
      56                     17                        23
      57                     15                        10
      58                     16                        24
      59                     21                        24
      60                     23                        31
      61                     20                        25
      62                     19                        15
      63                     20                        16
      64                     19                        21
      65                     22                        30
      66                     20                        21
      67                     21                        25
      68                     20                        25
      69                     17                        20
      70                     18                        27
      71                     16                        20
      72                     22                        20
      73                     14                        28
      74                     13                        27
      75                     18                        24
      76                     14                        25
      77                     22                        28
      78                     16                        36
      79                     20                        27
      80                     23                        25
      81                     20                        28
      82                     17                        24
      83                     15                        33
      84                     14                        33
      85                     18                        27
      86                     18                        22
      87                     16                        20
      88                     17                        25
      89                     26                        18
      90                     18                        22
      91                     14                        29
      92                     17                        33
      93                     13                        30
      94                     17                        33
      95                     19                        26
      96                     18                        27
      97                     16                        30
      98                     20                        21
      99                     17                        26
     100                     18                        20
     101                     24                        21
     102                     24                        35
     103                     20                        37
     104                     20                        31
     105                     15                        44
     106                     17                        34
     107                     17                        34
     108                     20                        38
     109                     15                        29
     110                     21                        30
     111                     15                        30
     112                     18                        29
     113                     22                        27
     114                     17                        35
     115                     18                        37
     116                     13                        26
     117                     18                        27
     118                     14                        29
     119                     18                        20
     120                     18                        19
     121                     18                        19
     122                     13                        21
     123                     20                        16
     124                     19                        27
     125                     19                        19
     126                     22                        23
     127                     20                        22
     128                     18                        22
     129                     15                        20
     130                     14                        26
     131                     21                        20
     132                     23                        16
     133                     21                        12
     134                     18                        19
     135                     17                        26
     136                     22                        21
     137                     18                        16
     138                     16                        33
     139                     21                        27
     140                     22                        29
     141                     16                        32
     142                     21                        25
     143                     25                        23
     144                     16                        25
     145                     19                        21
     146                     19                        27
     147                     16                        25
     148                     16                        27
     149                     17                        24
     150                     12                        23
     151                     21                        21
     152                     18                        22
     153                     16                        35
     154                     16                        26
     155                     29                        18
     156                     20                        20
     157                     24                        12
     158                     18                        17
     159                     20                        22
     160                     19                        24
     161                     19                        25
     162                     19                        15
     163                     21                        13
     164                     26                        26
     165                     24                        15
     166                     29                        23
     167                     26                        19
     168                     16                        29
     169                     14                        40
     170                     16                        33
     171                     13                        31
     172                     17                        16
     173                     13                        26
     174                     14                        28
     175                     20                        22
     176                     18                        25
     177                     14                        19
     178                     12                        34
     179                     15                        26
     180                     17                        20
     181                     21                        27
     182                     23                        21
     183                     24                        35
     184                     18                        31
     185                     19                        23
     186                     22                        25
     187                     20                        24
     188                     18                        20
     189                     16                        21
     190                     16                        18
